news_id,title
59,3月19日生意社皮棉指数为77.12
60,3月19日生意社棉纱21S指数为97.84
61,3月19日生意社锦纶POY指数为55.64
62,3月19日生意社锦纶FDY指数为59.82
63,3月19日生意社锦纶DTY指数为57.30
65,03月20日新疆皮棉为14612元
66,03月20日福建皮棉为15040元
67,03月20日浙江皮棉为15016元
68,03月20日山东皮棉为14911元
69,03月20日江苏皮棉为15017元
70,03月20日河南皮棉为14976元
71,03月20日河北皮棉为14940元
72,03月20日安徽皮棉为15131元
73,03月20日国产丙烯腈为8550元
74,涤纶POY商品报价动态（2025-03-20）
75,涤纶DTY商品报价动态（2025-03-20）
76,丙烯腈商品报价动态（2025-03-20）
77,涤纶短纤商品报价动态（2025-03-20）
78,PTA商品报价动态（2025-03-20）
79,棉纱商品报价动态（2025-03-20）
80,03月20日扬子石化PTA为5070元
81,03月20日利华益丙烯腈为8350元
82,03月20日山东齐鲁石化丙烯腈为9000元
83,03月20日科鲁尔丙烯腈为9000元
84,03月20日华宏涤纶短纤为6620元
85,03月20日新拓涤纶短纤为6770元
86,03月20日恒鸣涤纶短纤为6780元
87,03月20日高新涤纶短纤为6780元
88,03月20日中磊涤纶短纤为6800元
89,03月20日德赛化纤涤纶短纤为7000元
90,03月20日新凤鸣涤纶短纤为7000元
91,03月20日金纶高纤涤纶短纤为6950元
92,03月20日恒鸣化纤涤纶短纤为6950元
93,03月20日三房巷涤纶短纤为6950元
94,03月20日华宏涤纶短纤为6640元
95,最炫的民族风，文化“穿”身上！少数民族服饰不断“上新”受青睐
96,孙瑞哲：在“服务国家、服务社会、服务群众、服务行业”中思考推进产业工人队伍建设
97,2025年1-2月纺织服装累计出口428.8亿美元
98,实力圈粉！长兴织造在上海成香饽饽
99,新瑞贝·第23届全国印染行业新材料 新技术 新工艺 新产品技术交流会即将在上海举行
100,瓶片PR期货每日行情表--郑州商品交易所(3.20)
101,短纤PF期货每日行情表--郑州商品交易所(3.20)
102,PTA期货每日行情表--郑州商品交易所(3.20)
103,皮棉商品报价动态（2025-03-20）
104,3月20日唐源合纤锦纶长丝价格动态
105,03月20日逸盛大化PTA为4890元
106,03月20日逸盛大化PTA为4835元
107,03月20日逸盛大化PTA为4860元
109,中国内裤文化节之《内·融》大秀精彩上演
110,中国内裤大观园惊艳2024潮汕服博会 展现潮汕内裤产业多元风采与创新活力
111,今年前两个月天津市外贸进出口超1200亿元
112,宿迁：科技赋能 纺织产业逐“绿”前行
113,向“心”而生 逐“质”而行|2025海宁中国国际皮革毛皮时装面辅料展开幕
114,中国棉花协会赴鲁泰集团调研
115,中国棉花协会五届二次理事会与会代表参观魏桥创业集团
116,汕头打造“中国弹力面料之城”，多个锦纶项目开工投产
117,广西“三强化”助力茧丝绸产业高质量发展
118,院地科技共建项目协同丹东试验站助力凤城市柞蚕产业发展
119,四川茧丝绸行业新增3位国家级非物质文化遗产代表性传承人
120,3月20日内外棉价差扩大
121,省市专家联动助力湖州蚕桑产业高质量发展
122,C32s环锭纺纺纱即期利润减少
123,温州市皮革鞋料商会举办企业用工风险防范专题讲座
124,3月上半月，大衣价格指数逆势上涨
125,【结果公布】第十一届(2025)“真皮标志杯”中国国际皮革裘皮面料时尚设计大赛
126,第十一届（2025）“真皮标志杯”中国国际皮革裘皮面料时尚设计大赛顺利举行
127,夏国新：让中国设计师「盈跃」在更大舞台
128,归潮·潮涌鹏程！第四届潮汕服博会盛大开幕
129,仁青卓玛：让传统服饰焕发新魅力
130,敦煌服饰文化暨创新设计展开幕，369件“云衣霓裳”展敦煌之美
134,3月20日生意社人棉纱指数为85.61
135,3月20日生意社生丝指数为141.17
136,3月20日生意社皮棉指数为77.22
137,3月20日生意社PTA指数为47.54
138,3月20日生意社锦纶POY指数为55.64
139,3月20日生意社棉纱21S指数为97.84
140,3月20日生意社锦纶DTY指数为57.30
141,3月20日生意社锦纶FDY指数为59.82
142,3月20日生意社涤纶FDY指数为51.18
143,3月20日生意社涤纶POY指数为48.90
144,3月20日生意社涤纶DTY指数为68.04
145,3月20日生意社氨纶指数为57.10
146,3月20日生意社涤纶短纤指数为67.15
148,3月20日ICE期棉小幅下跌
149,怀化召开箱包皮具产业高质量发展专题调度会
150,3月7-13日美棉出口签约量较前周减少63%
151,拥抱AI浪潮 2025真皮星尚我做主微视频公益大赛正式启动
152,意大利加达国际鞋展参展项目工作推进会在汇都时尚产业园召开
153,第二十八届（2025）“真皮标志杯”中国国际皮革裘皮时装设计大赛初赛顺利举行
154,科德宝集团2024财年盈利实现强劲增长，投资持续扩大
155,03月21日恒力石化PTA为4850元
156,03月21日山东齐鲁石化丙烯腈为8800元
157,《纤维微塑料的测定 显微镜计数法》团体标准发布实施
158,安庆今年力争纺织服装产业产值达225亿元以上
159,03月21日国产丙烯腈为8600元
160,03月21日山东齐鲁石化丙烯腈为9300元
161,03月21日国产丙烯腈为8550元
162,智启新篇！中国贴身服饰产业发展大会圆满落幕！
163,为纺织产业高质量发展提供科技支撑 通用技术新材长三角协同创新中心发布首批产业化技术成果
164,03月21日山东丙烯腈为10700元
165,纺织产业创新融合发展论坛举办
166,帘铺科技：以“智造”重塑窗帘产业格局
167,吴江召开跨境电商高质量发展工作推进会
168,03月21日斯尔邦石化丙烯腈为11000元
169,03月21日利华益丙烯腈为10500元
170,03月21日山东海江丙烯腈为11200元
171,福建省县域重点产业链“四链”融合产融对接会纺织鞋服专场在泉州举办
172,国内主流地区纺企开机负荷变化不大
173,挑战与机遇并存！2025中国纺织外贸破浪前行
174,从面辅料展看纺织业5大供求新趋势——60位展商买家现场划重点
175,海宁传统织毯厂靠跨境电商实现逆袭，一年业绩飙升超6倍
176,纤维新视界•纺织材料创新论坛 | 桐昆·中国纤维流行趋势2025/2026入选纤维专场
177,3月21日生意社锦纶DTY基准价为16080.00元/吨
178,3月22日生意社生丝指数为142.57
179,3月22日生意社PTA指数为47.82
180,3月22日生意社人棉纱指数为85.61
181,3月22日生意社棉纱21S指数为97.84
182,3月22日生意社皮棉指数为77.32
183,3月22日生意社锦纶FDY指数为59.82
184,3月22日生意社锦纶POY指数为55.64
185,3月22日生意社锦纶DTY指数为57.30
186,3月22日生意社涤纶DTY指数为67.74
187,3月22日生意社涤纶FDY指数为50.77
188,3月22日生意社涤纶短纤指数为67.23
189,3月22日生意社涤纶POY指数为48.82
190,3月22日生意社氨纶指数为57.10
191,03月24日逸盛大化PTA为4900元
192,03月24日恒力石化PTA为4950元
193,3月23日生意社生丝指数为142.57
194,3月23日生意社PTA指数为47.82
195,3月23日生意社人棉纱指数为85.61
196,3月23日生意社棉纱21S指数为97.84
197,3月23日生意社皮棉指数为77.32
198,3月23日生意社锦纶FDY指数为59.82
199,3月23日生意社锦纶POY指数为55.64
200,3月23日生意社涤纶FDY指数为50.77
201,3月23日生意社锦纶DTY指数为57.30
202,3月23日生意社涤纶POY指数为48.82
203,3月23日生意社涤纶DTY指数为67.74
204,3月23日生意社涤纶短纤指数为67.23
205,3月23日生意社氨纶指数为57.10
206,华峰重庆氨纶卫材用氨纶产业化项目进展顺利 部分改造已完成
207,03月24日海安中山锦纶POY为13600元
208,03月24日斯尔邦石化丙烯腈为11000元
209,03月24日利华益丙烯腈为10500元
210,03月24日科鲁尔丙烯腈为10200元
211,03月24日山东海江丙烯腈为11200元
212,中产协第五届五次理事扩大会议暨第三届中国产业用纺织品行业科技发展大会将举行
213,03月24日盛虹化纤涤纶POY为7250元
214,03月24日佳宝新纤维涤纶POY为7150元
215,03月24日森楷新材料涤纶POY为7300元
216,第54届（2026/27秋冬）中国流行面料入围评审启动
217,03月24日桐昆集团涤纶POY为7450元
218,03月24日聚兴化纤涤纶POY为6850元
219,03月24日荣盛石化涤纶POY为6850元
220,连接户外未来 共启产业生态 CLE2025杭州国际户外露营生活展即将开幕
221,吉林化纤年产3.5万吨一期生物质新型人造丝项目开车投产
222,2025中国国际时装周（春季）盛大开幕，带动行业新质盈「跃」
223,2025 PH Value义乌展暨中国纺联企业出海服务平台推介会在汕头举办
224,03月24日斯尔邦石化丙烯腈为9100元
225,03月24日齐鲁石化丙烯腈为9400元
226,03月24日国产丙烯腈为9400元
227,李强总理到安踏集团调研
228,「随心之约」LAFAVEUR芸想25秋冬系列即将在中国国际时装周迎春绽放
229,巴贝集团：从“作茧自缚”到“破茧重生”
230,全球设计新势力崛起 509份作品角逐大赛30强
231,让每块面料“云端有展位、全球有订单” ，“云纺城”平台惊艳亮相
232,兵团推介发布5个棉花主导品种和2项主推技术
233,03月24日逸盛大化PTA为5000元
234,赣州市召开纺织服装产业链暨政企圆桌会议
235,2025赣州（于都）纺织服装国际直采会展前动员大会在协会召开
236,重庆市蚕业总站赴四川省南充市学习考察蚕桑产业发展工作
237,南京师范大学商学院：数智赋能丝绸业 创新引领新未来
238,宜州区丝绸印染项目签约仪式在四川举行
239,税收支持让万事利专心改造提升丝绸产业
240,渝黔院企合作共绘蚕业发展新画卷
241,大湾区鞋包产业大咖龙岗齐聚 共研鞋包产业高质量发展路径
242,京城溢彩华章、续写时尚新篇，AW2025北京时装周圆满落幕
243,科技面料与3D打印技术齐上阵，这场大学生原创服装秀科技感满满
244,水星家纺携手茶百道，共倡健康睡眠
245,AW2025北京时装周青年设计师扶持计划专场秀圆满落幕
246,伊纶迭代升级，打造生物基锦纶的“多边形战士”
247,2025年浙江（杭州）国际时尚体育周运动服装设计大赛初评评审会在京举行
248,2024年我国化纤行业运行分析与2025年展望
249,织里童装大学生创新设计大赛启动
250,2025/2026中国纱线流行趋势发布会成功举办 Healthly海丝林®(有载体的海藻纤维）纱线荣登流行趋势榜单
251,真维斯重磅官宣代言人王一博 “陪你尽兴”探索自在时尚生活
252,03月25日山东齐鲁石化丙烯腈为9300元
253,《产品碳足迹标识认证通用实施规则（试行）》发布
254,今年春夏季，“艺术系流浪风”卷土重来 将“草木人间”穿在身上
255,03月25日国产丙烯腈为8500元
256,03月25日国产丙烯腈为8550元
257,车用黑丝做到“千光一色”，恒力化纤开辟车用纤维行业新赛道
258,阜阳纺织服装业“智”造升级
259,纺织服装产业加速进村
260,2025年2月棉花供需形势分析月报
261,03月25日利华益丙烯腈为8600元
262,03月25日山东丙烯腈为9700元
263,2025年3月第3周巴西累计装出未加工的棉花18.1万吨
264,3月25日生意社丙烯腈基准价为8666.67元/吨
265,3月25日生意社涤纶短纤基准价为6976.67元/吨
266,中纺协与南昌市政府纺织产业交流座谈会在京召开
267,曦秀杨洁“小满到秋分”非遗亲子时装秀亮相AW2025北京时装周
268,全棉时代：在售50款卫生巾质检100%合格，上线产品检测报告查询功能
269,1-2月银川市进出口总值19.6亿元 同比增长25.7%
270,03月25日科鲁尔丙烯腈为10200元
271,03月25日利华益丙烯腈为10500元
272,03月25日斯尔邦石化丙烯腈为11000元
273,03月25日山东海江丙烯腈为11200元
274,中国纺联废止27项团体标准
275,柔性穿戴式医疗器械技术前沿与评价方法专题研讨会举行
276,蓝夫应急推出携行应急背囊
277,杉杉2025秋冬系列登陆中国国际时装周，以“东方绅士”续写男装新篇章
278,第二批“非遗工坊典型案例”名单公示，一批纺织工坊上榜
279,爱慕2025SS新品发布，突破边界的时尚探索
280,汉中市农培中心蚕桑站专家来略指导蚕桑产业发展
281,03月25日科鲁尔丙烯腈为9000元
282,“数”说丝绸：2024年1-12月
283,03月25日山东齐鲁石化丙烯腈为8750元
284,03月25日山东金亿棉纱21S为23300元
285,03月25日山东金亿棉纱32S为24800元
286,03月25日润丰达棉纱32S为24800元
287,03月25日润丰达棉纱21S为23300元
288,达利丝绸推进数智化绿色化转型升级
289,皮棉商品报价动态（2025-03-25）
290,瓶片PR期货每日行情表--郑州商品交易所(3.25)
291,短纤PF期货每日行情表--郑州商品交易所(3.25)
292,PTA期货每日行情表--郑州商品交易所(3.25)
293,湖州74家纺织企业抱团亮相2025上海纺织工业春季联展
294,昌邑优化版权服务护航纺织产业发展
295,中石化己内酰胺周结价为10380元/吨
